"TC Collection","Size Group","Vector Name","Classifier","AVG Accuracy","AVG # missing URLs","Vector Path"
"tc11_hard",5000,"rdf2vec-sg-oa-512-autoencoded","SVM","0,762418087744363","67,8333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,695911126658881","67,8333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,748220126248677","67,8333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",500,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,629637750094742","10,3333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",500,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,650446004331881","10,3333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",500,"rdf2vec-sg-oa-512-autoencoded","KNN","0,683256473636472","15,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",500,"rdf2vec-sg-oa-512-autoencoded","SVM","0,688537664031289","10,3333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",500,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,642003147067722","10,3333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",500,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,6809235693063","10,3333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",50,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,828460038986355","3,16666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",50,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,769249512670565","3,16666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",50,"rdf2vec-sg-oa-512-autoencoded","KNN","0,863109161793372","3,16666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",50,"rdf2vec-sg-oa-512-autoencoded","SVM","0,895126705653022","3,16666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",50,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,929775828460039","3,16666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",50,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,903898635477583","3,16666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",5000,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,816502852646819","409,833333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",5000,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,810743046097037","409,833333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc10",5000,"rdf2vec-sg-oa-512-autoencoded","KNN","0,919036651987377","409,833333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
